lon,lat,year,month
177.1478,-39.1653,2001,10
173.3889,-36.2721,2001,10
173.3858,-36.2638,2001,10
173.4075,-36.2376,2001,10
173.3682,-36.2706,2001,10
173.7536,-37.7672,2001,10
173.4003,-36.2647,2001,10
173.403,-36.2643,2001,10
173.4066,-36.2572,2001,10
173.3591,-36.2678,2001,10
173.4492,-36.3483,2001,10
169.9009,-37.1983,2001,10
173.3956,-36.26,2001,10
173.4624,-36.2334,2001,10
173.4072,-36.2347,2001,10
173.632,-37.0809,2001,10
173.6646,-37.7476,2001,10
173.3736,-36.2693,2001,10
173.3678,-36.2611,2001,10
173.385,-36.2703,2001,10
173.399,-36.2468,2001,10
173.789,-37.7094,2001,10
173.3813,-36.2575,2001,10
173.3838,-36.2587,2001,10
173.3327,-36.2525,2001,10
170.2534,-37.2515,2001,10
173.3629,-36.2641,2001,10
173.6563,-37.7505,2001,10
173.3386,-36.264,2001,10
173.3652,-36.2893,2001,10
173.3466,-36.2924,2001,10
173.3326,-36.2917,2001,10
173.3609,-36.2816,2001,10
173.2605,-36.1516,2001,10
174.0715,-36.6484,2001,10
173.3652,-36.2691,2001,10
173.7179,-37.7006,2001,10
173.3468,-36.2805,2001,10
169.8837,-36.4019,2001,10
170.17,-36.3221,2001,10
173.0308,-34.3374,2001,10
173.3484,-36.2898,2001,10
173.6311,-37.7554,2001,10
173.3779,-36.3363,2001,10
173.3877,-36.3307,2001,10
173.3484,-36.3353,2001,10
173.3598,-36.2804,2001,10
173.4462,-36.3036,2001,10
173.7704,-37.7212,2001,10
172.6553,-33.9379,2001,10
173.7938,-37.9226,2001,10
173.358,-36.3369,2001,10
173.3564,-36.3465,2001,10
173.4013,-36.3241,2001,10
173.4218,-36.2742,2001,10
173.6329,-37.7838,2001,10
173.609,-37.7558,2001,10
173.0489,-34.3009,2001,10
173.3475,-36.3327,2001,10
173.748,-37.7268,2001,10
173.776,-37.7201,2001,10
173.3551,-36.3644,2001,10
173.0519,-34.3311,2001,10
172.7535,-33.6759,2001,10
169.76,-36.4278,2001,10
173.7984,-37.96,2001,10
173.6225,-37.7752,2001,10
173.5156,-37.736,2001,10
173.6108,-37.7599,2001,10
173.6237,-37.7629,2001,10
173.5856,-37.769,2001,10
172.552,-34.5091,2001,10
173.583,-37.3774,2001,10
173.2872,-36.2981,2001,10
173.3236,-36.2913,2001,10
173.3251,-36.286,2001,10
173.346,-36.2872,2001,10
173.3764,-36.2835,2001,10
170.1182,-37.4894,2001,10
173.3405,-36.3598,2001,10
173.7615,-37.988,2001,10
173.6152,-37.401,2001,10
173.3543,-36.3192,2001,10
173.0201,-34.2537,2001,10
173.2938,-36.3306,2001,10
173.6012,-37.3893,2001,10
173.7816,-38.0185,2001,10
173.7433,-38.0105,2001,10
173.6599,-38.0185,2001,10
173.7848,-38.0132,2001,10
173.4141,-36.3697,2001,10
173.0998,-36.3187,2001,10
173.8117,-37.8036,2001,10
173.3064,-36.3688,2001,10
173.5426,-37.4665,2001,10
173.6812,-37.7854,2001,10
173.6617,-37.8426,2001,10
173.2666,-36.3808,2001,10
173.3618,-36.3261,2001,10
173.2361,-36.4209,2001,10
173.2942,-36.4113,2001,10
173.3192,-36.3916,2001,10
172.2052,-34.284,2001,10
173.5082,-37.8068,2001,10
173.2955,-36.3676,2001,10
173.2716,-36.3887,2001,10
173.326,-36.3522,2001,10
173.7122,-37.7891,2001,10
171.9647,-34.7474,2001,10
171.917,-35.0399,2001,10
172.6954,-34.206,2001,10
170.51,-35.8143,2001,10
173.29,-36.3795,2001,10
172.6653,-33.9536,2001,10
173.6974,-37.8242,2001,10
173.2912,-36.3641,2001,10
172.6803,-33.8816,2001,10
173.2873,-36.3773,2001,10
173.2814,-36.3819,2001,10
171.2443,-36.3241,2001,10
171.0996,-36.3388,2001,10
173.5753,-37.4429,2001,10
173.5251,-37.4229,2001,10
173.6868,-37.8295,2001,10
173.5605,-37.4523,2001,10
173.5293,-37.44,2001,10
177.1454,-39.2082,2001,10
173.6856,-37.8348,2001,10
171.1212,-36.3226,2001,10
177.1254,-39.1728,2001,10
177.1645,-39.1628,2001,10
171.0266,-36.3501,2001,10
173.6903,-37.8196,2001,10
173.6658,-37.8424,2001,10
171.7497,-35.0232,2001,10
177.1389,-39.1637,2001,10
177.1436,-39.1512,2001,10
172.7046,-33.9962,2001,10
173.5646,-36.3198,2001,10
170.0304,-37.501,2001,10
169.9007,-37.4312,2001,10
171.0715,-36.3602,2001,10
171.0602,-36.3658,2001,10
171.084,-36.3605,2001,10
169.8773,-36.5085,2001,10
173.5611,-36.2918,2001,10
173.5834,-36.2801,2001,10
172.4493,-34.0316,2001,10
172.2222,-33.1655,2001,10
171.9829,-34.6399,2001,10
177.1515,-39.1618,2001,10
173.5207,-36.3078,2001,10
173.4833,-36.338,2001,10
173.5142,-36.3221,2001,10
170.9461,-36.0725,2001,10
170.1036,-36.513,2001,10
169.9086,-36.5436,2001,10
171.9406,-34.5684,2001,10
171.9035,-34.4314,2001,10
171.7792,-34.3662,2001,10
169.8665,-36.538,2001,10
173.5482,-36.3738,2001,10
173.5523,-36.2638,2001,10
171.8152,-35.0574,2001,10
173.4951,-36.2923,2001,10
173.4996,-36.2918,2001,10
173.6298,-37.7377,2001,10
173.6122,-37.762,2001,10
169.842,-36.5566,2001,10
172.0279,-35.0359,2001,10
173.3373,-36.4327,2001,10
173.5352,-37.7302,2001,10
173.5752,-37.7435,2001,10
173.562,-37.7553,2001,10
173.371,-37.8561,2001,10
173.6871,-37.4289,2001,10
173.6055,-37.4197,2001,10
169.8171,-36.5727,2001,10
173.8331,-37.9056,2001,10
173.7089,-37.8741,2001,10
173.6959,-37.9429,2001,10
173.66,-37.9369,2001,10
173.71,-37.9457,2001,10
173.6762,-37.9399,2001,10
173.6604,-37.937,2001,10
173.4776,-36.307,2001,10
173.5088,-36.2945,2001,10
173.047,-34.4673,2001,10
173.5846,-37.5661,2001,10
173.538,-37.7563,2001,10
173.5545,-37.7457,2001,10
173.5469,-37.7747,2001,10
173.3905,-36.3652,2001,10
173.6604,-37.4698,2001,10
173.663,-37.4727,2001,10
173.6638,-37.473,2001,10
173.5871,-37.4449,2001,10
173.5438,-37.7637,2001,10
171.8368,-35.3425,2001,10
170.003,-36.6545,2001,10
169.752,-36.6089,2001,10
170.0024,-36.5807,2001,10
170.2247,-36.5415,2001,10
172.0842,-34.7304,2001,10
169.832,-36.276,2001,10
172.3254,-34.6747,2001,10
169.7997,-36.6124,2001,10
172.0309,-35.0858,2001,10
171.9558,-35.0702,2001,10
172.0211,-35.0822,2001,10
173.6324,-37.4103,2001,10
173.4035,-36.3494,2001,10
173.7064,-37.431,2001,10
173.6272,-37.4187,2001,10
173.6539,-37.4331,2001,10
172.0903,-34.7033,2001,10
173.609,-37.4361,2001,10
172.2491,-34.6959,2001,10
173.403,-37.5768,2001,10
172.7763,-39.5186,2001,10
173.6243,-37.4245,2001,10
173.6372,-37.4219,2001,10
171.9872,-34.9772,2001,10
172.2155,-34.6728,2001,10
173.4825,-37.5941,2001,10
173.5427,-37.4002,2001,10
173.5615,-37.4049,2001,10
173.6172,-37.4296,2001,10
170.2749,-36.5428,2001,10
171.2643,-36.1665,2001,10
172.0409,-35.0631,2001,10
172.9106,-34.8724,2001,10
172.0185,-35.0593,2001,10
171.9868,-35.0492,2001,10
172.8197,-34.5609,2001,10
172.1253,-35.2008,2001,10
172.0836,-35.061,2001,10
172.0084,-35.0711,2001,10
172.2141,-34.6237,2001,10
171.9955,-35.0732,2001,10
172.2812,-35.3819,2001,10
171.8817,-34.9892,2001,10
172.8407,-34.3239,2001,10
172.0336,-35.086,2001,10
171.9723,-35.0602,2001,10
172.0621,-34.9021,2001,10
172.0131,-35.1084,2001,10
171.9647,-35.0654,2001,10
172.6262,-34.2618,2001,10
172.0541,-35.112,2001,10
171.9805,-35.0965,2001,10
172.0272,-35.1076,2001,10
172.7694,-34.5015,2001,10
172.0781,-35.1585,2001,10
172.076,-34.8665,2001,10
173.3599,-37.648,2001,10
171.9165,-35.2408,2001,10
172.6631,-34.4244,2001,10
173.5505,-37.5444,2001,10
172.097,-35.1004,2001,10
170.2276,-36.5982,2001,10
173.6413,-37.4909,2001,10
173.5898,-37.4721,2001,10
173.6431,-37.5041,2001,10
173.5966,-37.4869,2001,10
173.5654,-37.6077,2001,10
171.7953,-35.5692,2001,10
173.2245,-36.5214,2001,10
172.1901,-34.8286,2001,10
172.1395,-34.8643,2001,10
172.0174,-34.831,2001,10
173.6434,-37.4965,2001,10
173.6636,-37.5062,2001,10
173.542,-37.4121,2001,10
172.0072,-35.1005,2001,10
172.0204,-35.1196,2001,10
171.975,-35.1014,2001,10
173.6325,-37.4995,2001,10
173.6056,-37.4903,2001,10
173.5871,-37.4795,2001,10
173.6426,-37.4893,2001,10
173.5717,-37.4811,2001,10
173.4161,-36.6088,2001,10
173.5999,-37.492,2001,10
171.9973,-35.1208,2001,10
171.9958,-35.1215,2001,10
171.9471,-35.1198,2001,10
172.013,-35.1223,2001,10
172.0854,-34.91,2001,10
172.0639,-35.1255,2001,10
171.9579,-35.1013,2001,10
170.1364,-36.551,2001,10
172.6689,-34.6009,2001,10
173.515,-37.6258,2001,10
173.4082,-37.6285,2001,10
171.8954,-35.686,2001,10
172.0369,-35.1172,2001,10
172.0591,-35.1167,2001,10
173.0507,-34.3444,2001,10
171.9954,-35.1597,2001,10
171.474,-36.765,2001,10
172.0021,-35.1795,2001,10
171.9979,-35.1669,2001,10
172.0252,-35.1767,2001,10
171.9654,-35.1648,2001,10
173.073,-34.4067,2001,10
173.3247,-37.6422,2001,10
171.9408,-35.1669,2001,10
173.0325,-34.1907,2001,10
169.8888,-36.6647,2001,10
172.051,-35.0082,2001,10
171.9361,-34.9669,2001,10
173.0295,-34.1432,2001,10
173.2314,-36.5614,2001,10
173.2648,-36.5878,2001,10
173.2439,-36.5335,2001,10
173.4825,-37.6133,2001,10
173.0525,-34.2657,2001,10
171.0372,-36.4464,2001,10
173.3972,-37.6461,2001,10
170.2615,-36.6327,2001,10
170.1393,-36.6526,2001,10
173.0337,-34.2232,2001,10
170.9884,-36.453,2001,10
173.211,-36.5396,2001,10
173.1662,-36.5017,2001,10
173.2188,-36.5502,2001,10
170.8682,-36.5794,2001,10
173.0414,-34.2247,2001,10
170.2122,-36.6066,2001,10
170.219,-36.6125,2001,10
170.6897,-36.9159,2001,10
172.0039,-35.1685,2001,10
171.9533,-35.1571,2001,10
173.3715,-37.6881,2001,10
171.9429,-35.1198,2001,10
169.7598,-36.726,2001,10
172.9099,-38.26,2001,10
169.7296,-36.725,2001,10
169.7394,-36.7155,2001,10
172.0071,-35.1919,2001,10
173.4685,-37.6776,2001,10
172.2054,-35.179,2001,10
173.1526,-36.6085,2001,10
173.232,-36.5958,2001,10
173.1161,-36.7962,2001,10
173.2362,-36.5623,2001,10
171.3836,-34.3253,2001,10
172.1379,-35.2911,2001,10
172.0122,-35.1958,2001,10
171.8444,-35.2823,2001,10
171.0592,-36.4567,2001,10
170.8616,-36.4924,2001,10
170.866,-36.4935,2001,10
173.0581,-34.1421,2001,10
173.2396,-37.6969,2001,10
173.0226,-34.1351,2001,10
172.032,-35.2123,2001,10
172.0166,-35.2203,2001,10
172.1092,-35.3272,2001,10
172.1509,-35.3347,2001,10
173.0354,-34.1918,2001,10
172.7385,-34.6761,2001,10
173.0489,-34.2431,2001,10
172.0128,-35.2426,2001,10
172.0317,-35.2773,2001,10
169.7292,-36.7545,2001,10
169.722,-36.7374,2001,10
170.5243,-36.371,2001,10
172.046,-35.3136,2001,10
171.9751,-35.2577,2001,10
172.0518,-35.2784,2001,10
171.9737,-35.2573,2001,10
172.0343,-35.3429,2001,10
173.0602,-34.2906,2001,10
172.2765,-35.1362,2001,10
170.4231,-36.7524,2001,10
169.2486,-37.3709,2001,10
169.1561,-37.2785,2001,10
169.2016,-37.3907,2001,10
172.1067,-35.088,2001,10
172.2171,-35.1253,2001,10
172.1127,-35.0729,2001,10
172.0891,-35.0781,2001,10
172.751,-34.3119,2001,10
173.1161,-34.4404,2001,10
170.1917,-36.6586,2001,10
173.0231,-34.1817,2001,10
173.0743,-34.222,2001,10
172.105,-35.0792,2001,10
172.0672,-35.3279,2001,10
173.0368,-34.2476,2001,10
173.1072,-34.412,2001,10
171.9071,-35.2672,2001,10
174.2565,-38.0874,2001,10
170.2322,-37.511,2001,10
174.2287,-38.0771,2001,10
170.2268,-36.1293,2001,10
170.3642,-36.4994,2001,10
172.3694,-36.4997,2001,10
170.8047,-36.5497,2001,10
171.0412,-36.5063,2001,10
172.8711,-33.9072,2001,10
172.5939,-33.2156,2001,10
173.0557,-34.2061,2001,10
174.1051,-38.0609,2001,10
172.8435,-33.6099,2001,10
173.0917,-34.394,2001,10
172.5121,-34.9034,2001,10
169.9499,-37.9601,2001,10
172.7867,-34.9482,2001,10
170.2031,-35.7864,2001,10
173.0724,-34.4087,2001,10
169.7632,-36.7945,2001,10
174.1483,-38.0424,2001,10
174.0552,-38.0736,2001,10
174.1043,-38.0623,2001,10
173.0613,-34.3333,2001,10
170.1283,-35.8921,2001,10
172.4454,-34.8058,2001,10
172.5786,-35.1696,2001,10
172.7246,-34.8866,2001,10
170.1232,-36.7831,2001,10
169.8345,-36.7722,2001,10
173.0381,-34.1422,2001,10
170.1205,-36.785,2001,10
170.0523,-35.9388,2001,10
170.1876,-35.9484,2001,10
172.7748,-34.9759,2001,10
169.7961,-36.781,2001,10
170.1174,-35.9273,2001,10
173.1495,-34.5782,2001,10
172.6943,-34.9905,2001,10
172.9211,-34.7983,2001,10
173.098,-34.2695,2001,10
172.7178,-35.0225,2001,10
170.0393,-36.7597,2001,10
170.0508,-36.8539,2001,10
173.0593,-34.3027,2001,10
174.1028,-38.1514,2001,10
170.0956,-36.8326,2001,10
169.6334,-36.7657,2001,10
173.5365,-35.2142,2001,10
169.5441,-36.9302,2001,10
173.1412,-34.5985,2001,10
170.6233,-36.9713,2001,10
173.0357,-34.4829,2001,10
173.1562,-34.6098,2001,10
172.6718,-34.9767,2001,10
172.7376,-34.9971,2001,10
172.8087,-34.9557,2001,10
170.2435,-36.8638,2001,10
170.7618,-36.5494,2001,10
170.9309,-36.5188,2001,10
173.1234,-34.4303,2001,10
172.1683,-35.4826,2001,10
170.0459,-36.867,2001,10
173.1598,-34.6452,2001,10
173.0903,-34.404,2001,10
169.0184,-36.304,2001,10
171.6322,-35.3873,2001,10
173.0836,-34.1469,2001,10
169.9954,-36.8936,2001,10
172.9986,-34.2173,2001,10
170.0733,-35.9099,2001,10
169.44,-36.5168,2001,10
169.9821,-36.9117,2001,10
173.1129,-34.2749,2001,10
173.0303,-33.9707,2001,10
170.0326,-35.9479,2001,10
173.1712,-34.7393,2001,10
172.3627,-35.3879,2001,10
172.4641,-35.0062,2001,10
169.9484,-36.9222,2001,10
173.0726,-34.1274,2001,10
173.0656,-34.1357,2001,10
170.4851,-35.2842,2001,10
173.1501,-34.518,2001,10
173.1518,-34.6372,2001,10
173.0683,-34.1377,2001,10
173.1479,-34.6201,2001,10
170.1307,-35.4622,2001,10
172.3199,-35.4046,2001,10
173.0951,-34.2501,2001,10
173.1513,-34.4968,2001,10
173.088,-34.307,2001,10
173.064,-34.0964,2001,10
173.0423,-35.0582,2001,10
172.8396,-35.0725,2001,10
172.8555,-35.0296,2001,10
173.1515,-34.6066,2001,10
169.3321,-36.9611,2001,10
173.1464,-34.5925,2001,10
173.1316,-34.5949,2001,10
173.1111,-34.4319,2001,10
173.0868,-34.1293,2001,10
173.1659,-34.6168,2001,10
169.8744,-36.0038,2001,10
170.6533,-36.2629,2001,10
173.1048,-34.3105,2001,10
173.1322,-34.265,2001,10
170.6589,-35.2641,2001,10
169.5257,-36.2988,2001,10
173.1004,-34.2943,2001,10
173.0952,-34.2638,2001,10
173.1943,-34.752,2001,10
173.1259,-35.4878,2001,10
170.1378,-35.9599,2001,10
170.167,-35.9634,2001,10
173.6079,-35.6207,2001,10
173.1566,-35.0177,2001,10
173.156,-35.5349,2001,10
173.1462,-35.4961,2001,10
170.3133,-35.661,2001,10
173.1264,-34.4958,2001,10
173.2375,-35.4004,2001,10
173.2285,-35.3984,2001,10
171.1818,-35.7834,2001,10
170.3394,-36.1702,2001,10
173.1946,-34.7438,2001,10
173.0658,-34.9903,2001,10
173.0997,-34.3609,2001,10
170.1833,-35.7174,2001,10
170.2586,-35.7251,2001,10
170.0712,-36.9193,2001,10
170.0116,-36.7839,2001,10
170.1767,-36.5021,2001,10
170.4297,-36.4672,2001,10
173.1413,-34.0999,2001,10
173.1167,-34.4527,2001,10
170.0812,-36.8657,2001,10
173.0861,-34.4198,2001,10
173.0952,-34.3426,2001,10
173.1401,-33.7796,2001,10
170.1414,-35.9772,2001,10
173.1734,-34.009,2001,10
173.1576,-33.8583,2001,10
173.1446,-33.8503,2001,10
173.1181,-33.9028,2001,10
173.1456,-33.9296,2001,10
170.3114,-35.1996,2001,10
170.4085,-35.3201,2001,10
169.9295,-35.8981,2001,10
170.1035,-36.4813,2001,10
173.1295,-33.9729,2001,10
173.1588,-34.0015,2001,10
170.0784,-36.0644,2001,10
169.9973,-36.8543,2001,10
170.031,-36.9219,2001,10
173.1403,-33.8728,2001,10
173.1373,-33.9392,2001,10
169.9712,-36.229,2001,10
169.9808,-36.9269,2001,10
173.0196,-34.3379,2001,10
169.6322,-37.1688,2001,10
169.7329,-37.3207,2001,10
173.0892,-34.1788,2001,10
170.1198,-36.0905,2001,10
170.1381,-35.971,2001,10
170.1101,-35.8319,2001,10
169.9655,-36.5199,2001,10
173.1079,-34.6141,2001,10
169.7582,-36.0549,2001,10
173.1233,-34.4485,2001,10
173.1201,-34.4212,2001,10
170.0871,-36.038,2001,10
170.0793,-36.0501,2001,10
170.0821,-36.0464,2001,10
170.0763,-35.9965,2001,10
170.0172,-36.294,2001,10
170.0584,-35.9435,2001,10
169.9879,-36.5531,2001,10
169.8302,-36.4247,2001,10
173.0259,-34.4385,2001,10
170.431,-35.8836,2001,10
170.6568,-36.4449,2001,10
173.097,-33.4389,2001,10
170.0772,-36.2187,2001,10
170.0273,-36.2104,2001,10
172.9787,-35.5627,2001,10
173.1109,-34.303,2001,10
170.047,-36.4994,2001,10
170.1846,-35.8057,2001,10
173.1407,-34.0214,2001,10
172.9647,-35.5768,2001,10
173.2358,-33.7791,2001,10
170.1947,-35.1919,2001,10
173.1001,-34.2912,2001,10
170.0186,-36.0833,2001,10
173.2241,-34.7583,2001,10
173.381,-35.8478,2001,10
173.318,-35.6672,2001,10
173.0455,-34.5128,2001,10
170.0588,-36.0574,2001,10
170.1763,-36.2936,2001,10
170.1088,-35.9008,2001,10
170.3307,-36.049,2001,10
173.1396,-34.4159,2001,10
170.0952,-37.0208,2001,10
169.996,-36.1443,2001,10
173.2968,-34.5078,2001,10
173.2925,-34.4949,2001,10
173.2871,-34.4947,2001,10
173.2102,-34.2607,2001,10
169.9973,-36.1036,2001,10
170.0195,-36.0678,2001,10
173.2864,-34.4947,2001,10
172.6569,-35.9206,2001,10
173.1404,-34.32,2001,10
173.1201,-34.22,2001,10
173.1335,-34.4608,2001,10
173.2877,-34.6057,2001,10
170.0526,-37.0349,2001,10
169.9721,-36.3287,2001,10
172.6273,-35.8661,2001,10
172.6189,-35.8692,2001,10
172.574,-36.0972,2001,10
169.9498,-36.0174,2001,10
173.1783,-33.5198,2001,10
173.2557,-35.6841,2001,10
173.1368,-34.3964,2001,10
173.1255,-34.5682,2001,10
173.2847,-34.562,2001,10
173.2711,-34.5153,2001,10
169.9513,-36.5776,2001,10
169.9942,-36.5258,2001,10
169.7731,-36.6828,2001,10
173.1358,-33.4407,2001,10
173.204,-33.6443,2001,10
169.5936,-36.3108,2001,10
173.2598,-35.695,2001,10
173.1896,-34.8507,2001,10
173.0712,-34.5211,2001,10
170.1334,-36.9755,2001,10
173.2568,-33.9125,2001,10
170.0371,-36.2262,2001,10
173.1478,-34.6943,2001,10
170.0053,-36.2418,2001,10
170.0158,-36.4017,2001,10
169.8878,-37.0059,2001,10
170.0082,-36.2651,2001,10
169.9869,-36.5362,2001,10
170.0858,-36.488,2001,10
173.1694,-35.7359,2001,10
173.1751,-35.7351,2001,10
173.1661,-34.3162,2001,10
170.055,-36.2991,2001,10
170.0884,-36.1162,2001,10
169.9272,-36.6386,2001,10
170.0527,-36.203,2001,10
173.1111,-34.7467,2001,10
173.2745,-34.7659,2001,10
173.2517,-34.6932,2001,10
170.0073,-36.273,2001,10
173.1116,-34.9006,2001,10
173.2069,-34.3165,2001,10
173.2355,-34.4095,2001,10
169.9452,-36.161,2001,10
173.1924,-34.6045,2001,10
170.0875,-36.458,2001,10
173.2675,-34.8803,2001,10
173.2443,-34.7454,2001,10
169.8697,-37.0573,2001,10
169.8311,-37.0573,2001,10
169.8548,-37.0573,2001,10
173.1804,-34.3511,2001,10
173.1635,-34.2904,2001,10
173.1049,-33.849,2001,10
173.998,-34.8915,2001,10
173.9895,-34.9088,2001,10
173.1792,-34.3457,2001,10
169.7988,-36.663,2001,10
173.9786,-34.9087,2001,10
173.4022,-35.0136,2001,10
171.1756,-40.7801,2001,10
173.0788,-35.7681,2001,10
173.2241,-38.6477,2001,10
170.0364,-35.7423,2001,10
173.9976,-34.9103,2001,10
170.0433,-36.4641,2001,10
169.9557,-36.5156,2001,10
169.8374,-37.0598,2001,10
169.7993,-37.0678,2001,10
172.5887,-35.9912,2001,10
173.1108,-35.7697,2001,10
173.1486,-34.9227,2001,10
172.9644,-34.7395,2001,10
173.2403,-35.1689,2001,10
173.108,-33.9618,2001,10
173.1578,-34.4333,2001,10
173.5254,-34.7332,2001,10
173.2175,-34.632,2001,10
173.2418,-35.062,2001,10
173.0257,-34.7255,2001,10
173.167,-34.2721,2001,10
173.4952,-34.7129,2001,10
173.1194,-34.8769,2001,10
173.2215,-34.7117,2001,10
173.0664,-34.6832,2001,10
169.8836,-36.462,2001,10
169.9876,-36.0604,2001,10
169.9137,-36.2454,2001,10
169.8763,-36.5936,2001,10
169.5743,-36.5473,2001,10
169.5736,-36.5482,2001,10
173.3739,-34.8435,2001,10
173.1309,-34.9007,2001,10
169.7676,-37.0723,2001,10
170.4505,-37.7381,2001,10
173.1941,-34.6709,2001,10
173.1784,-34.5125,2001,10
172.5359,-35.9874,2001,10
169.7738,-36.3969,2001,10
173.1464,-35.808,2001,10
173.1156,-35.7604,2001,10
173.2412,-33.6416,2001,10
173.1286,-34.3032,2001,10
169.511,-35.9139,2001,10
169.8867,-36.4092,2001,10
173.448,-34.7894,2001,10
173.4539,-34.7745,2001,10
173.458,-34.7582,2001,10
173.2177,-34.6194,2001,10
173.076,-35.8264,2001,10
173.1971,-34.8794,2001,10
173.0495,-35.0712,2001,10
173.1923,-34.6323,2001,10
173.2025,-34.7059,2001,10
169.8426,-36.4637,2001,10
169.8528,-36.1652,2001,10
169.8487,-36.4981,2001,10
173.2088,-34.6308,2001,10
173.145,-34.6702,2001,10
173.1303,-35.8213,2001,10
173.2005,-34.6706,2001,10
173.2707,-33.508,2001,10
173.1183,-35.8143,2001,10
173.2907,-34.8584,2001,10
172.7939,-35.7666,2001,10
173.2613,-35.8345,2001,10
173.3233,-35.8926,2001,10
173.5411,-34.8335,2001,10
169.8225,-36.2403,2001,10
169.8317,-36.4925,2001,10
169.9518,-36.4471,2001,10
169.6561,-36.7595,2001,10
173.0557,-35.8664,2001,10
173.2297,-33.8523,2001,10
172.8219,-34.6482,2001,10
173.0094,-34.9119,2001,10
172.6705,-35.8471,2001,10
173.737,-35.0071,2001,10
170.1968,-35.4619,2001,10
173.389,-34.9037,2001,10
172.9813,-34.904,2001,10
173.0319,-34.92,2001,10
173.2944,-36.0835,2001,10
173.3105,-35.9994,2001,10
173.3615,-33.9101,2001,10
172.559,-35.8459,2001,10
173.3958,-35.0374,2001,10
173.3772,-35.0037,2001,10
173.5932,-35.1424,2001,10
173.4759,-34.9958,2001,10
174.1377,-35.3329,2001,10
173.5321,-35.0846,2001,10
173.4412,-34.9991,2001,10
173.1889,-36.0165,2001,10
173.2073,-36.0119,2001,10
173.1808,-36.0218,2001,10
173.14940000000001,-35.9323,2001,10
173.5822,-35.1949,2001,10
173.6902,-35.0922,2001,10
173.6925,-35.086,2001,10
173.6901,-35.0884,2001,10
173.1517,-35.9983,2001,10
173.1817,-36.0198,2001,10
173.185,-36.0173,2001,10
173.1998,-36.015,2001,10
173.2227,-36.0042,2001,10
173.1507,-36.0188,2001,10
173.1571,-36.0193,2001,10
173.173,-36.0179,2001,10
173.1835,-36.0173,2001,10
173.2017,-36.0341,2001,10
173.2103,-36.0361,2001,10
173.6162,-36.5214,2001,10
173.1799,-36.0266,2001,10
173.2004,-36.0199,2001,10
173.187,-36.032,2001,10
173.1756,-36.0293,2001,10
173.2021,-36.0343,2001,10
173.1492,-36.042,2001,10
173.5278,-35.0877,2001,10
173.5172,-35.097,2001,10
173.4993,-35.1213,2001,10
173.4255,-35.0115,2001,10
173.0443,-34.9753,2001,10
173.7934,-35.1544,2001,10
173.7965,-35.1521,2001,10
173.1863,-36.0238,2001,10
173.1849,-36.0232,2001,10
173.194,-36.0346,2001,10
173.1897,-36.0291,2001,10
173.1671,-35.6844,2001,10
172.6053,-35.804,2001,10
173.4855,-33.9322,2001,10
173.4287,-33.8868,2001,10
169.8222,-36.6184,2001,10
173.2179,-36.2097,2001,10
173.2335,-36.199,2001,10
173.2755,-36.1833,2001,10
173.2287,-36.198,2001,10
173.1716,-36.1459,2001,10
173.2097,-36.2173,2001,10
173.2963,-36.1335,2001,10
173.1748,-36.0119,2001,10
173.5065,-35.1696,2001,10
172.6303,-35.893,2001,10
172.7408,-35.8789,2001,10
173.2631,-36.1026,2001,10
173.1743,-35.9846,2001,10
173.0356,-35.9632,2001,10
173.5562,-35.1765,2001,10
173.6363,-35.0793,2001,10
173.5007,-33.8956,2001,10
173.5176,-33.8967,2001,10
172.6048,-35.9228,2001,10
173.5835,-35.1548,2001,10
173.5942,-35.0904,2001,10
173.5943,-35.0916,2001,10
173.5934,-35.0908,2001,10
173.3958,-35,2001,10
173.2657,-34.7844,2001,10
173.5556,-35.2394,2001,10
173.5421,-35.0961,2001,10
173.3026,-36.334,2001,10
173.1816,-36.0805,2001,10
173.5316,-35.085,2001,10
173.4871,-33.7173,2001,10
173.2784,-34.881,2001,10
173.3999,-34.248,2001,10
173.1115,-36.1723,2001,10
173.5494,-35.1691,2001,10
173.507,-33.8816,2001,10
173.4952,-33.8478,2001,10
173.6156,-35.2473,2001,10
173.6828,-35.1694,2001,10
173.0404,-35.9627,2001,10
173.0874,-35.9538,2001,10
173.0402,-35.9674,2001,10
173.074,-35.9577,2001,10
173.5713,-33.9464,2001,10
173.1069,-36.2243,2001,10
173.096,-36.0338,2001,10
173.3706,-34.9587,2001,10
173.084,-35.0137,2001,10
173.519,-33.8116,2001,10
173.2866,-34.778,2001,10
173.1407,-36.1888,2001,10
173.0853,-36.0226,2001,10
173.1076,-36.0224,2001,10
173.539,-35.2289,2001,10
173.0969,-36.203,2001,10
173.0974,-36.2082,2001,10
173.1283,-36.0151,2001,10
173.0251,-36.0037,2001,10
173.1453,-36.0117,2001,10
173.1231,-36.0187,2001,10
173.1831,-35.9978,2001,10
173.1229,-36.0188,2001,10
172.4957,-35.9096,2001,10
172.485,-35.9332,2001,10
172.4983,-35.9721,2001,10
173.4492,-35.1362,2001,10
173.5076,-35.2126,2001,10
173.0944,-36.0819,2001,10
173.0448,-36.0161,2001,10
173.0863,-36.0041,2001,10
172.4865,-35.9273,2001,10
173.1115,-36.2511,2001,10
173.1476,-36.2386,2001,10
173.1128,-36.2462,2001,10
173.0691,-36.2633,2001,10
173.3481,-34.092,2001,10
